practice_participation,yahoo_id,weight,dl_trading_id,news_updated,hashtag,position,search_full_name,number,depth_chart_order,team,injury_body_part,full_name,stats_id,search_first_name,high_school,swish_id,pandascore_id,last_name,first_name,fantasy_data_id,college,rotowire_id,injury_status,search_rank,sport,depth_chart_position,status,metadata,years_exp,practice_description,fantasy_positions,rotoworld_id,espn_id,active,age,gsis_id,birth_state,player_id,birth_country,birth_date,oddsjam_id,injury_start_date,search_last_name,sportradar_id,birth_city,injury_notes,height
,24823.0,230,,1653510326388.0,#colinkaepernick-NFL-FA-0,QB,colinkaepernick,0.0,,,,Colin Kaepernick,323273.0,colin,Pitman (CA),,,Kaepernick,Colin,13443.0,Nevada,7353.0,,9999999.0,nfl,,Inactive,,11.0,,QB,6530.0,14001.0,False,34.0,,,980,,1987-11-03,,,kaepernick,068b70bc-9558-4e99-b729-754fd28937ed,,,76
,24068.0,252,,,#tonymoeaki-NFL-FA-49,TE,tonymoeaki,49.0,,,,Tony Moeaki,285116.0,tony,Warrenville South (IL),,,Moeaki,Tony,11221.0,Iowa,6685.0,,9999999.0,nfl,,Inactive,,10.0,,TE,,13289.0,False,33.0,,,565,,1987-06-08,,,moeaki,26af6a44-e360-4356-9039-3ada7df0443c,,,"6'3"""
,27313.0,215,,,#cierrewood-NFL-FA-41,RB,cierrewood,41.0,,,,Cierre Wood,509563.0,cierre,Santa Clara (CA),,,Wood,Cierre,15498.0,Notre Dame,8629.0,,9999999.0,nfl,,Inactive,,7.0,,RB,,16496.0,False,29.0,,,1682,,1991-02-21,,,wood,37c05a5b-aead-4e8e-ac3d-47c8570f6a96,,,"5'11"""
,30754.0,190,,,#giopascascio-NFL-FA-12,WR,giopascascio,12.0,,,,Gio Pascascio,830876.0,gio,Valley Vista (AZ),,,Pascascio,Gio,19617.0,Louisville,,,9999999.0,nfl,,Active,,5.0,,WR,,3116662.0,True,27.0,,,4710,,1994-11-10,,,pascascio,8d2f1592-e68a-4b28-83d5-fcb056afac5e,,,75
,27641.0,220,,1521227701488.0,#andrewilliams-NFL-FA-44,RB,andrewilliams,44.0,,,,Andre Williams,553277.0,andre,Parkland (PA),,,Williams,Andre,16402.0,Boston College,9520.0,,9999999.0,nfl,,Inactive,,6.0,,RB,9407.0,16889.0,False,28.0,,,2088,,1992-08-28,,,williams,f70e835c-89b5-4da2-9bc8-ed9cdcdb2ac1,,,"6'0"""
,7813.0,225,,,#tarvarisjackson-NFL-FA-7,QB,tarvarisjackson,7.0,,,,Tarvaris Jackson,157708.0,tarvaris,Lanier (AL),,,Jackson,Tarvaris,4097.0,Alabama State,4835.0,,9999999.0,nfl,,Inactive,,14.0,,QB,,9650.0,False,37.0,,,154,,1983-04-21,,,jackson,41d6830d-9512-4f40-bd74-2125b2f84416,,,"6'2"""
,,211,,,#austinjones-NFL-WAS,RB,austinjones,,,WAS,,Austin Jones,,austin,Bishop O’Dowd (CA),1161856.0,,Jones,Austin,,USC,,,9999999.0,nfl,,Active,{'rookie_year': '2024'},0.0,,RB,,,True,,,,11947,,,C0651E03159E,,jones,6b3b9f20-06ed-11ef-9326-e735973e362d,,,69
,28808.0,232,,,#paullasike-NFL-FA-47,RB,paullasike,47.0,,,,Paul Lasike,652606.0,paul,Church College (NZ),,,Lasike,Paul,17303.0,Brigham Young,10595.0,,9999999.0,nfl,,Inactive,,7.0,,RB,,2970515.0,False,31.0,,,2835,,1990-06-18,,,lasike,8c41a5e8-4979-4b88-a71b-e25be9ee55e5,,,71
,30047.0,182,,,#harveybinford-NFL-FA-2,WR,harveybinford,2.0,,,,Harvey Binford,837458.0,harvey,,,,Binford,Harvey,18747.0,"Lindenwood, Ill.",11617.0,,9999999.0,nfl,,Inactive,,6.0,,WR,,4037285.0,True,30.0,,,3920,,1991-01-20,,,binford,7073ea74-7a02-4273-9b7e-b70247e72f73,,,72
,31840.0,248,,1714673727556.0,#tjhockenson-NFL-MIN-87,TE,tjhockenson,87.0,1.0,MIN,Knee - ACL + MCL,T.J. Hockenson,923915.0,tj,Chariton (IA),923915.0,,Hockenson,T.J.,20805.0,Iowa,13610.0,Questionable,116.0,nfl,TE,Active,{'rookie_year': '2019'},5.0,,TE,14051.0,4036133.0,True,26.0, 00-0035229,,5844,,1997-07-03,B33E7A0D7428,,hockenson,bd1120b6-38b3-4225-a4b0-20660a149d0d,,Surgery,77
,29165.0,200,,,#aviuscapers-NFL-FA-16,WR,aviuscapers,16.0,,,,Avius Capers,563865.0,avius,,,,Capers,Avius,17549.0,Johnson C. Smith,11334.0,,9999999.0,nfl,,Inactive,,1.0,,WR,,2517976.0,False,26.0,,,3007,,1992-05-30,,,capers,3370f2cc-0eac-4b3a-9a0b-2e85577e109f,,,"5'9"""
,33297.0,208,,1662496217027.0,#xavierjones-NFL-FA-0,RB,xavierjones,0.0,,,Achilles,Xavier Jones,,xavier,Spring (TX),877910.0,,Jones,Xavier,21839.0,Southern Methodist,14925.0,Questionable,492.0,nfl,,Active,,2.0,,RB,,3916209.0,True,24.0,,,7088,,1997-08-24,,,jones,70110b01-060d-443d-b799-5d4edc9272de,,Surgery,71
,7406.0,228,,1567096536759.0,#mattcassel-NFL-FA-8,QB,mattcassel,8.0,,,,Matt Cassel,145407.0,matt,Chatsworth (CA),,,Cassel,Matt,8723.0,Southern California,4574.0,,9999999.0,nfl,,Inactive,,17.0,,QB,3237.0,8644.0,False,39.0,00-0023662,,389,,1982-05-17,,,cassel,8263e101-aa33-435f-bf0f-388e1c4eeb59,,,76
,32763.0,203,,1706052657445.0,#darryntonevans-NFL-BUF-37,RB,darryntonevans,37.0,6.0,BUF,,Darrynton Evans,,darrynton,New Smyrna Beach (FL),915030.0,,Evans,Darrynton,21845.0,Appalachian State,14400.0,,673.0,nfl,RB,Active,{'rookie_year': '2020'},4.0,,RB,,4036431.0,True,25.0,,,7064,,1998-07-09,91CEBBD7AC77,,evans,eb3c219d-6489-4f2f-a542-bdbf7423a325,,,70
,28474.0,224,,1673282706468.0,#davidjohnson-NFL-FA-28,RB,davidjohnson,28.0,,,,David Johnson,552409.0,david,Clinton (IA),552409.0,,Johnson,David,16847.0,Northern Iowa,10148.0,,9999999.0,nfl,,Active,,8.0,,RB,10404.0,2508176.0,True,31.0,00-0032187,,2391,,1991-12-16,,,johnson,2c8670ae-0c23-4d20-9d2b-f4c3e25f8938,,,73
,30279.0,191,,1607991918645.0,#sheltongibson-NFL-FA-84,WR,sheltongibson,84.0,,,,Shelton Gibson,739691.0,shelton,Cleveland Heights (OH),,,Gibson,Shelton,19060.0,West Virginia,11721.0,,1200.0,nfl,,Active,,5.0,,WR,,3042417.0,True,27.0,00-0033573,,4214,,1994-03-20,,,gibson,c58e6a2c-2206-4d42-b368-fe6f0ecb1262,,,71
,,240,,1663691454607.0,#jaredscott-NFL-FA-0,TE,jaredscott,0.0,,,,Jared Scott,,jared,Oak Park-River Forest (IL),1062841.0,,Scott,Jared,,Idaho State,16586.0,,9999999.0,nfl,,Active,{'years_exp_shift': '1'},2.0,,TE,,,True,23.0,,,8878,,1999-05-10,,,scott,f0cde0e0-d471-11ec-b66c-3b3d1654b222,,,78
,31202.0,287,,1597529709965.0,#jameslooney-NFL-FA-49,TE,jameslooney,49.0,,,,James Looney,733671.0,james,Lake Worth (FL),,,Looney,James,20019.0,California,12714.0,,1393.0,nfl,,Active,,4.0,,TE,,3039794.0,True,26.0,00-0034284,,5322,,1995-05-15,,,looney,ccb8ccf7-fa57-4d2a-8907-b55ebb8fa3fe,,,75
,29540.0,191,,1662131448660.0,#markenmichel-NFL-FA-19,WR,markenmichel,19.0,,,,Marken Michel,604826.0,marken,American Heritage (FL),604826.0,,Michel,Marken,18343.0,UMass,11501.0,,9999999.0,nfl,,Active,,7.0,,WR,,2591718.0,True,29.0, 00-0032609,,3568,,1993-07-06,,,michel,fa7983c1-408c-4aa5-9723-efbf039db351,,,71
,,237,,1714783240933.0,#rileysharp-NFL-BAL-84,TE,rileysharp,84.0,,BAL,,Riley Sharp,,riley,Skyline (UT),1149190.0,,Sharp,Riley,,Oregon State,18119.0,,9999999.0,nfl,,Active,{'rookie_year': ''},0.0,,TE,,,True,,,,12250,,,75552FAAEB11,,sharp,d9826860-09a9-11ef-8ab2-8354fad6d19e,,,77
,30869.0,180,,1535412043580.0,#justinthomas-NFL-FA-13,WR,justinthomas,13.0,,,,Justin Thomas,691565.0,justin,West Orange-Stark (TX),,,Thomas,Justin,19633.0,Utah,12254.0,,9999999.0,nfl,,Active,{'override_active': 'false'},0.0,,WR,,2971471.0,False,30.0,,,4723,,1991-09-15,,,thomas,d5a7e6b5-7ac7-4432-9734-e3ec82539208,,,68
,28548.0,261,,1700618129922.0,#jessejames-NFL-FA-88,TE,jessejames,88.0,,,,Jesse James,652019.0,jesse,South Allegheny (PA),652019.0,,James,Jesse,16920.0,Penn State,10150.0,,9999999.0,nfl,,Active,{'rookie_year': '2015'},8.0,,TE,10403.0,2979590.0,True,29.0,00-0032135,,2463,,1994-06-04,,,james,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,,,79
,8819.0,185,,,#eddieroyal-NFL-FA-19,WR,eddieroyal,19.0,,,,Eddie Royal,246667.0,eddie,Westfield (VA),,,Royal,Eddie,7389.0,Virginia Tech,5690.0,,9999999.0,nfl,,Inactive,,12.0,,WR,4853.0,11276.0,False,34.0,,,297,,1986-05-21,,,royal,c66754c7-a259-4ebb-86d5-b3d68340ad18,,,"5'10"""
,31624.0,186,,1616547621486.0,#deontayburnett-NFL-FA-16,WR,deontayburnett,16.0,,,,Deontay Burnett,886740.0,deontay,Serra (CA),,,Burnett,Deontay,20373.0,Southern California,12602.0,,1461.0,nfl,,Inactive,,4.0,,WR,,3932935.0,True,24.0,00-0034653,,5290,,1997-10-04,,,burnett,a4290c7e-ffc0-4f5b-a442-b1d821c24f88,,,72
,,189,,,#peterleblanc-NFL-CHI,WR,peterleblanc,,,CHI,,Peter LeBlanc,,peter,Catholic New Iberia (LA),,,LeBlanc,Peter,,Louisiana,,,,nfl,,Active,{'rookie_year': '2024'},0.0,,WR,,,True,,,,12373,,,,,leblanc,971db5e0-0e1a-11ef-8146-01b1de280343,,,74
,,255,,1654724710601.0,#traviskoontz-NFL-FA-0,TE,traviskoontz,0.0,,,,Travis Koontz,,travis,Boardman (OH),1178308.0,,Koontz,Travis,,Texas Tech,16623.0,,656.0,nfl,,Active,{'years_exp_shift': '1'},1.0,,TE,,,True,,,,8905,,,,,koontz,297b1940-d561-11ec-bcda-49e4f9b43849,,,76
,31838.0,230,,1714679429501.0,#danieljones-NFL-NYG-8,QB,danieljones,8.0,1.0,NYG,Knee - ACL,Daniel Jones,879981.0,daniel,Charlotte Latin (NC),879981.0,,Jones,Daniel,20841.0,Duke,13491.0,Questionable,90.0,nfl,QB,Active,{'rookie_year': '2019'},5.0,,QB,13963.0,3917792.0,True,26.0, 00-0035710,,5870,,1997-05-27,B3AC44EEA976,,jones,0042266b-cb28-4012-bfd2-06650badad97,,Surgery,77
,32170.0,210,,,#travonmcmillian-NFL-FA-0,RB,travonmcmillian,0.0,,,,Travon McMillian,836944.0,travon,C.D. Hylton,,,McMillian,Travon,21166.0,Colorado,13832.0,,9999999.0,nfl,,Active,,3.0,,RB,,3124074.0,True,25.0, 00-0035212,,6236,,1996-02-05,,,mcmillian,211e459d-99a9-4ae6-bbc9-ec2183046d6e,,,72
,29983.0,215,,,#benroberts-NFL-FA-12,WR,benroberts,12.0,3.0,,,Ben Roberts,887841.0,ben,,,,Roberts,Ben,18695.0,Montana,11402.0,,9999999.0,nfl,LWR,Inactive,,0.0,,WR,,3927739.0,False,26.0,,,3873,,1992-09-07,,,roberts,,,,"6'4"""
,26416.0,240,,1642207524730.0,#derekcarrier-NFL-FA-85,TE,derekcarrier,85.0,,,,Derek Carrier,654887.0,derek,Edgerton (WI),654887.0,,Carrier,Derek,15640.0,Beloit,9203.0,,9999999.0,nfl,,Active,,10.0,,TE,7527.0,15403.0,True,31.0,00-0029119,,1718,,1990-07-25,,,carrier,d3fab07b-f02a-433d-9612-cb0a751f324d,,,75
,27548.0,189,,1705942524067.0,#brandincooks-NFL-DAL-3,WR,brandincooks,3.0,2.0,DAL,,Brandin Cooks,607864.0,brandin,Lincoln (CA),607864.0,,Cooks,Brandin,16568.0,Oregon State,9260.0,,137.0,nfl,SWR,Active,{'rookie_year': '2014'},10.0,,WR,9404.0,16731.0,True,30.0,00-0031236,,2197,,1993-09-25,8034C780D6A5,,cooks,b6b954eb-4591-4b7a-86b9-a481f15fdd58,,,70
,31126.0,248,,1697070328450.0,#troyfumagalli-NFL-MIN-82,TE,troyfumagalli,82.0,,MIN,,Troy Fumagalli,742474.0,troy,Waubonsie Valley (IL),742474.0,,Fumagalli,Troy,19973.0,Wisconsin,12808.0,,284.0,nfl,,Active,{'rookie_year': '2018'},6.0,,TE,,3045264.0,True,29.0,00-0034393,,5092,,1995-02-17,76E360C5501F,,fumagalli,579d92e6-ab4f-43e0-803f-b2d5a54d106a,,,78
,28176.0,212,,,#silasredd-NFL-FA-32,RB,silasredd,32.0,,,,Silas Redd,543285.0,silas,,,,Redd,Silas,16421.0,Southern Cal,9532.0,,9999999.0,nfl,,Inactive,,3.0,,RB,,17352.0,False,26.0,,,2100,,1992-03-01,,,redd,5b9ad1f8-a881-4150-ac62-8c471d2e4a68,,,"5'10"""
,30729.0,182,,,#levontewhitfield-NFL-FA-17,WR,levontewhitfield,17.0,,,,Levonte Whitfield,742158.0,levonte,,,,Whitfield,Levonte,19695.0,Florida State,,NA,9999999.0,nfl,,Inactive,{'override_active': 'false'},0.0,,WR,,3045379.0,False,,,,4784,,,,,whitfield,,,,
,,229,,,#dakereonjoyner-NFL-SEA,WR,dakereonjoyner,,,SEA,,Dakereon Joyner,,dakereon,Fort Dorchester (SC),,,Joyner,Dakereon,,South Carolina,,,9999999.0,nfl,,Active,{'rookie_year': ''},0.0,,WR,,,True,23.0,,,12333,,2000-05-24,,,joyner,23f00b20-0c91-11ef-b56b-159bdcf6318f,,,73
,,175,,1705369261663.0,#jaelondarden-NFL-CLE-16,WR,jaelondarden,16.0,7.0,CLE,,Jaelon Darden,,jaelon,Eisenhower (TX),1056438.0,,Darden,Jaelon,,North Texas,15240.0,,9999999.0,nfl,SWR,Active,{'rookie_year': '2021'},3.0,,WR,,,True,25.0,,,7713,,1999-01-14,8C544927088B,,darden,ada174f6-9300-46ba-833f-018d007f20ce,,,68
,,220,,1714416612336.0,#austinreed-NFL-CHI,QB,austinreed,,,CHI,,Austin Reed,,austin,St. Augustine (FL),,,Reed,Austin,,Western Kentucky,,,9999999.0,nfl,,Active,{'rookie_year': '0'},0.0,,QB,,,True,24.0,,,11931,,2000-02-22,,,reed,3dd3c120-05b2-11ef-a7ec-77a76ba1f065,,,74
,31281.0,217,,1527628501601.0,#malikearl-NFL-FA-0,WR,malikearl,0.0,,,,Malik Earl,840449.0,malik,Santa Fe,,,Earl,Malik,20123.0,Missouri State,13072.0,,1004.0,nfl,,Active,,4.0,,WR,,3139223.0,True,25.0,,,5169,,1996-03-08,,,earl,52d32434-c0ad-4285-9f0d-506972583fbf,,,75
,33015.0,216,,1652894760308.0,#brianlewerke-NFL-FA-6,QB,brianlewerke,6.0,,,,Brian Lewerke,,brian,Pinnacle (AZ),884255.0,,Lewerke,Brian,21811.0,Michigan State,14530.0,,9999999.0,nfl,,Active,,2.0,,QB,,3929824.0,True,25.0,,,7008,,1996-10-24,,,lewerke,e8b4f505-28b2-4a87-8bf8-87041afab45c,,,75
,32702.0,207,,1712089858263.0,#clydeedwardshelaire-NFL-KC-25,RB,clydeedwardshelaire,25.0,,KC,,Clyde Edwards-Helaire,,clyde,Catholic (LA),976650.0,,Edwards-Helaire,Clyde,21769.0,LSU,14514.0,,215.0,nfl,RB,Active,{'rookie_year': '2020'},4.0,,RB,,4242214.0,True,25.0,,,6820,,1999-04-11,11537C75A18A,,edwardshelaire,8aa01565-4481-443a-9951-642c98ded113,,,67
,7237.0,230,,1526714701434.0,#vincentjackson-NFL-FA-83,WR,vincentjackson,83.0,,,,Vincent Jackson,223079.0,vincent,Widefield (CO),,,Jackson,Vincent,3519.0,Northern Colorado,4414.0,,9999999.0,nfl,,Inactive,,15.0,,WR,3202.0,8475.0,False,37.0,,,128,,1983-01-14,,,jackson,3b538234-9a42-40ba-b4af-5cabc113794c,,,"6'5"""
,9547.0,215,,1709955955225.0,#brianhoyer-NFL-FA-7,QB,brianhoyer,7.0,,,,Brian Hoyer,264725.0,brian,St. Ignatius (OH),264725.0,,Hoyer,Brian,8358.0,Michigan State,6140.0,,9999999.0,nfl,,Active,{'rookie_year': '2009'},15.0,,QB,5463.0,12477.0,True,38.0,00-0026625,,345,,1985-10-13,9A872135E8AF,,hoyer,af4ba620-2f00-4b00-9111-7897f2b1cde8,,,74
,33291.0,257,,1629681048901.0,#dominickwoodanderson-NFL-FA-0,TE,dominickwoodanderson,0.0,,,,Dominick Wood-Anderson,,dominick,Steele Canyon (CA),,,Wood-Anderson,Dominick,21958.0,Tennessee,14607.0,,9999999.0,nfl,,Active,,2.0,,TE,,,True,23.0,,,6993,,1998-02-09,,,woodanderson,799eaad9-6162-4407-b9d9-1ca7542bddeb,,,76
,31391.0,186,,1618261809879.0,#stevenmitchell-NFL-FA-11,WR,stevenmitchell,11.0,,,,Steven Mitchell,739435.0,steven,Bishop Alemany (CA),,,Mitchell,Steven,20067.0,Southern California,12951.0,,488.0,nfl,,Inactive,,4.0,,WR,,3043225.0,True,27.0, 00-0034081,,5132,,1994-05-02,,,mitchell,775e71fb-96af-4831-af0c-78b2e89897ff,,,70
,32282.0,193,,1588023962396.0,#mannywilkins-NFL-FA-18,QB,mannywilkins,18.0,,,,Manny Wilkins,820627.0,manny,San Marin,,,Wilkins,Manny,21260.0,Arizona State,13968.0,,9999999.0,nfl,,Active,,3.0,,QB,,3128814.0,True,26.0, 00-0035077,,6343,,1995-11-05,,,wilkins,941662f4-da41-48cf-a663-cfbd011491bb,,,74
,28975.0,266,,1595984403999.0,#mattlengel-NFL-FA-47,TE,mattlengel,47.0,,,,Matt Lengel,504496.0,matt,Cumberland Valley (PA),,,Lengel,Matt,17741.0,Eastern Kentucky,10558.0,,942.0,nfl,,Active,,7.0,,TE,,2470916.0,True,31.0,00-0031788,,3036,,1990-12-27,,,lengel,4d747b73-bcc6-46d2-a2d7-ec1d0c8135a2,,,79
,28875.0,255,,1657731046065.0,#mattlacosse-NFL-NE-83,TE,mattlacosse,83.0,,NE,,Matt LaCosse,606055.0,matt,Naperville North (IL),606055.0,,LaCosse,Matt,17415.0,Illinois,10727.0,,9999999.0,nfl,,Active,{'injury_override_regular_2020_5': 'COV'},7.0,,TE,10980.0,2576179.0,True,29.0,00-0031744,,2944,,1992-09-21,,,lacosse,25e58aee-1b33-4468-9a81-6586426b91d5,,,78
,29638.0,200,,1596403821772.0,#mauriceharris-NFL-FA-16,WR,mauriceharris,16.0,,,,Maurice Harris,607678.0,maurice,Northern Guilford (NC),,,Harris,Maurice,18443.0,California,11261.0,,1079.0,nfl,,Inactive,,6.0,,WR,11788.0,2576868.0,False,29.0,00-0032362,,3650,,1992-11-11,,,harris,c1ca7e3d-f072-41c7-8017-53401dbdd4d4,,,75
,,189,,,#courtneyroby-NFL-FA-15,WR,courtneyroby,15.0,,,,Courtney Roby,,courtney,,,,Roby,Courtney,5013.0,Indiana,,,9999999.0,nfl,,Inactive,,8.0,,WR,,,False,34.0,,,195,,1983-01-10,,,roby,19f12bbc-91e7-47c5-b9e1-482b46780f6a,,,"6'0"""
,31899.0,230,,1690929610716.0,#jalenhurd-NFL-FA-13,WR,jalenhurd,13.0,,,Undisclosed,Jalen Hurd,820517.0,jalen,Beech (TN),820517.0,,Hurd,Jalen,20817.0,Baylor,13631.0,NA,662.0,nfl,,Active,,4.0,,WR,14060.0,3115328.0,True,27.0, 00-0034971,,5911,,1996-01-24,,,hurd,917d4304-d039-42a9-9c43-84e3786f105c,,,77
,,200,,1693384505191.0,#daviddurden-NFL-DAL-85,WR,daviddurden,85.0,9.0,DAL,Knee - ACL,David Durden,,david,Emanuel County Institute (GA),1118734.0,,Durden,David,,West Florida,17219.0,Questionable,9999999.0,nfl,SWR,Active,{'rookie_year': '2023'},1.0,,WR,,,True,25.0,,,11505,,1998-12-26,FBB564A1E18F,,durden,2b6c0b90-f66e-11ed-823b-d335e7ef7897,,Surgery,74
,30575.0,190,,,#gabemarks-NFL-FA-2,WR,gabemarks,2.0,,,,Gabe Marks,652582.0,gabe,Venice (CA),,,Marks,Gabe,19380.0,Washington State,11865.0,,9999999.0,nfl,,Active,,5.0,,WR,,2978344.0,True,27.0,,,4508,,1994-08-06,,,marks,3d750cde-31df-4759-915b-7725678b8885,,,72
,29069.0,195,,1535949407546.0,#donteeadye-NFL-FA-15,WR,donteeadye,15.0,,,,Donteea Dye,870722.0,donteea,Fairfield (OH),,,Dye,Donteea,17292.0,Heidelberg,10702.0,,9999999.0,nfl,,Inactive,,5.0,,WR,,3894952.0,False,27.0,00-0032008,,2824,,1993-08-20,,,dye,81c5b714-d8ef-4fca-9dd4-cc34feb803e2,,,"6'0"""
,9271.0,210,,1546629047318.0,#darriusheywardbey-NFL-FA-88,WR,darriusheywardbey,88.0,,,,Darrius Heyward-Bey,284925.0,darrius,McDonogh (MD),,,Heyward-Bey,Darrius,8771.0,Maryland,5993.0,,9999999.0,nfl,,Inactive,,13.0,,WR,,12570.0,False,34.0,00-0026983,,394,,1987-02-26,,,heywardbey,c456e060-d4d8-46cb-acf4-296edfb4f7bd,,,74
,29465.0,241,,1567203059278.0,#thomasduarte-NFL-FA-85,TE,thomasduarte,85.0,,,,Thomas Duarte,744676.0,thomas,Santa Ana Mater Dei (CA),,,Duarte,Thomas,18147.0,UCLA,10820.0,,9999999.0,nfl,,Inactive,,6.0,,TE,,3047558.0,False,26.0,00-0033061,,3386,,1995-03-30,,,duarte,6b56abc0-6d5a-47f2-84ea-43584ac9b288,,,74
,32553.0,205,,1595795116047.0,#trevionthompson-NFL-FA-87,WR,trevionthompson,87.0,,,,Trevion Thompson,828769.0,trevion,Hillside (NC),,,Thompson,Trevion,21179.0,Clemson,14000.0,,9999999.0,nfl,,Active,,3.0,,WR,,3122838.0,True,26.0, 00-0035438,,6248,,1995-11-14,,,thompson,b7225517-96d9-469a-99af-cdd286144ef9,,,74
,,265,,1683216311559.0,#jalenwydermyer-NFL-FA-49,TE,jalenwydermyer,49.0,,,,Jalen Wydermyer,,jalen,Dickinson (TX),1180333.0,,Wydermyer,Jalen,,Texas A&M,15925.0,,9999999.0,nfl,,Active,{'source_id': 'ecddf0eb-faee-41cb-be1c-9d928ed793d4'},1.0,,TE,,,True,22.0,,,8115,,2000-12-20,,,wydermyer,9f815930-d2e9-11ec-96a0-c3471a31202c,,,77
,25779.0,180,,,#trevorgraham-NFL-FA-87,WR,trevorgraham,87.0,,,,Trevor Graham,463700.0,trevor,Wakefield (NC),,,Graham,Trevor,13763.0,North Carolina State,8101.0,,9999999.0,nfl,,Inactive,,8.0,,WR,,14920.0,False,31.0,,,1045,,1989-07-27,,,graham,26f82a1b-2f90-4e82-8c6b-8036912a6d20,,,"6'0"""
,25878.0,220,,,#juroncriner-NFL-FA-84,WR,juroncriner,84.0,,,,Juron Criner,449275.0,juron,,,,Criner,Juron,14097.0,Arizona,,,9999999.0,nfl,,Inactive,,2.0,,WR,,15044.0,False,27.0,,,1137,,1989-12-12,,,criner,fd3ad5d6-d24d-48f9-ba9b-dddbfefbda3b,,,"6'2"""
,31029.0,225,,1648480213623.0,#derriusguice-NFL-FA-0,RB,derriusguice,0.0,,,,Derrius Guice,865565.0,derrius,Catholic (LA),,,Guice,Derrius,19797.0,LSU,12620.0,,1286.0,nfl,,Active,,4.0,,RB,13094.0,3843750.0,True,24.0,00-0034358,,4949,,1997-06-21,,,guice,1c42cbe4-115b-4f28-ac50-e9bc977371b2,,,71
,,,,,#playerinvalid-NFL-FA,RB,playerinvalid,,,,,Player Invalid,,player,,,,Invalid,Player,,,,,,nfl,,Inactive,,0.0,,RB,,,False,,,,8425,,,,,invalid,,,,
,,227,,,#cedricbenson-NFL-FA-32,RB,cedricbenson,32.0,,,,Cedric Benson,,cedric,,,,Benson,Cedric,1351.0,Texas,,,9999999.0,nfl,,Inactive,,0.0,,RB,3139.0,,False,37.0,,,6738,,1982-12-28,,,benson,,,,"5'11"""
,,185,,1714419920320.0,#jaylenwaddle-NFL-MIA-17,WR,jaylenwaddle,17.0,2.0,MIA,,Jaylen Waddle,,jaylen,Episcopal (TX),1125749.0,,Waddle,Jaylen,,Alabama,15404.0,,28.0,nfl,LWR,Active,{'rookie_year': '2021'},3.0,,WR,,,True,25.0,,,7526,,1998-11-25,100F669A3109,,waddle,0ff9a975-669d-4851-a95d-ab28d9fc29c4,,,70
,,218,,1714248934386.0,#isaiahdavis-NFL-NYJ-32,RB,isaiahdavis,32.0,,NYJ,,Isaiah Davis,,isaiah,Joplin (MO),1271609.0,,Davis,Isaiah,,South Dakota State,17057.0,,263.0,nfl,,Active,{'rookie_year': '2024'},0.0,,RB,,,True,22.0,,,11571,,2002-02-21,D6F26D313E49,,davis,849789be-b8f0-4d97-a777-2fcf336efa6a,,,72
,,220,,1705628104616.0,#lewnichols-NFL-PHI-38,RB,lewnichols,38.0,5.0,PHI,,Lew Nichols,,lew,Cass Tech (MI),1166480.0,,Nichols,Lew,,Central Michigan,16701.0,,296.0,nfl,RB,Active,{'rookie_year': '2023'},1.0,,RB,,,True,22.0,,,9510,,2001-08-16,9620BC53A449,,nichols,72e4032d-8d7b-484f-95a2-a73fbb2c67f4,,,70
,,197,,1704849343338.0,#jaxonsmithnjigba-NFL-SEA-11,WR,jaxonsmithnjigba,11.0,3.0,SEA,,Jaxon Smith-Njigba,,jaxon,Rockwall (TX),1214087.0,,Smith-Njigba,Jaxon,,Ohio State,16654.0,,80.0,nfl,SWR,Active,{'rookie_year': '2023'},1.0,,WR,,,True,22.0,,,9488,,2002-02-14,D06A7A2DE6DF,,smithnjigba,6215db71-1e13-4c62-8f14-2005d33dee47,,,72
,33364.0,250,,1662560408908.0,#paulquessenberry-NFL-FA-40,TE,paulquessenberry,40.0,,,,Paul Quessenberry,,paul,La Costa Canyon (CA),605171.0,,Quessenberry,Paul,22475.0,Navy,15179.0,,431.0,nfl,,Active,{'injury_override_regular_2020_5': 'COV'},2.0,,TE,,2575891.0,True,30.0,,,7499,,1992-01-08,,,quessenberry,362244ff-545a-4123-8b4d-6a4bc6f24ce1,,,74
,33188.0,198,,1662560408908.0,#sandroplatzgummer-NFL-FA-34,RB,sandroplatzgummer,34.0,,,,Sandro Platzgummer,,sandro,IMG Academy (FL),1215108.0,,Platzgummer,Sandro,22395.0,,14949.0,,529.0,nfl,,Active,,3.0,,RB,,4683485.0,True,25.0,,,7412,,1997-03-10,,,platzgummer,a75efc5b-a4fc-4da4-8684-d170a0c40b81,,,72
,26678.0,267,,1611334209698.0,#vancemcdonald-NFL-FA-0,TE,vancemcdonald,0.0,,,,Vance McDonald,494969.0,vance,East Chambers (TX),,,McDonald,Vance,15239.0,Rice,8785.0,,401.0,nfl,,Injured Reserve,{'injury_override_regular_2020_5': 'Active'},9.0,,TE,8413.0,15853.0,True,31.0,00-0030470,,1587,,1990-06-13,,,mcdonald,8f24a248-b328-43ec-8677-67600e42a8f7,,,76
